Jahr;Monat;Tag;Temp. [°C];Nied. 6-6 [mm];Nied. 0-0 [mm];ET[mm];Ref. ET [mm];Gesamtverbrauch [^m^3/d];Kommentar Verbrauch;Quellwasser [m^3];Buebental [m^3];Schooren [m^3];Grundwasser tot. ;Gruppenbezug [m^3];Gesamtförderung [m^3/d];Kommentar Förderung;Ständige Wohnbevölkerung;;ET [mm/d];Ref ET [mm/d];Abfluss Uze [m^3/d]
2020;4;20200409;11.99704169;0;0;1.904912791;3.100252758;1181;;109;138;591;729;355;1193;;6491;;1.904912791;3.1;7257.6
2020;4;20200410;12.12994477;0;0;2.441551938;3.212431147;1077;;266;138;620;758;138;1162;;6491;;2.441551938;3.2;6480
2020;4;20200411;12.42994477;0;0;2.443678835;3.27575582;1296;;335;138;499;637;317;1289;;6491;;2.443678835;3.3;6393.6
2020;4;20200412;14.25484755;0.049030491;0.054080578;2.270156312;3.314012144;1085;;316;138;463;601;242;1159;;6491;;2.270156312;3.3;5875.2
2020;4;20200413;14.35814965;2.23662132;3.865742876;2.363525335;3.367636412;1074;;326;137;368;505;208;1039;;6491;;2.363525335;3.4;5788.8
2020;4;20200414;5.968016645;0;0;3.475314845;2.843205372;1120;;302;138;593;731;186;1219;;6491;;3.475314845;2.8;5443.2
2020;4;20200415;7.348930926;0;0;2.577570763;2.990983606;1441;;292;138;369;507;471;1270;;6491;;2.577570763;3;5270.4
2020;4;20200416;11.68295286;0;0;2.506801178;3.169470167;1229;;284;138;590;728;316;1328;;6491;;2.506801178;3.2;5443.2
2020;4;20200417;14.70894726;0;0;2.538151257;3.509381751;1232;;282;138;547;685;322;1289;;6491;;2.538151257;3.5;4924.8
2020;4;20200418;16.41704714;0;0;2.947880483;3.887934209;1339;;283;138;558;696;376;1355;;6491;;2.947880483;3.9;4406.4
2020;4;20200419;15.59105274;0.037972309;0;1.824759292;3.306464149;1185;;282;138;394;532;338;1152;;6491;;1.824759292;3.3;4233.6
2020;4;20200420;13.41510812;0;0.041883416;1.514162486;3.229371724;1174;;259;138;587;725;243;1227;;6491;;1.514162486;3.2;4579.2
2020;4;20200421;12.60109163;0;0;1.264871452;3.065468719;1186;;220;138;485;623;316;1159;;6491;;1.264871452;3.1;4147.2
2020;4;20200422;12.20976743;0;0;3.250423846;3.918961193;1318;;256;138;565;703;312;1271;;6491;;3.250423846;3.9;4060.8
2020;4;20200423;11.61289764;0;0;3.087324716;3.664905671;1344;;221;138;541;679;350;1250;;6491;;3.087324716;3.7;3715.2
2020;4;20200424;13.66682546;0.155019445;0;2.549223905;3.858740981;1336;;235;138;531;669;437;1341;;6491;;2.549223905;3.9;3628.8
2020;4;20200425;14.85797776;0.688365888;2.818259479;1.623945372;3.257039021;1249;;253;138;328;466;541;1260;;6491;;1.623945372;3.3;3542.4
2020;4;20200426;13.68506378;1.492243926;0.37466571;1.633751471;3.348022626;1212;;237;138;527;665;387;1289;;6491;;1.633751471;3.3;3369.6
2020;4;20200427;15.67308587;0.06396671;1.457711483;2.967930841;4.096697846;1194;;214;355;497;852;351;1417;;6491;;2.967930841;4.1;3542.4
2020;4;20200428;12.91796686;12.59030491;8.6818869;0.169284709;1.609447648;1107;;232;496;503;999;242;1473;;6491;;0.169284709;1.6;4752
2020;4;20200429;10.49898071;2.548183098;8.757225143;0.421287978;2.189581104;1017;;233;186;534;720;36;989;;6491;;0.421287978;2.2;9244.8
2020;4;20200430;9.626914127;6.141018084;4.866326265;0.118971688;1.121381644;1034;;215;138;537;675;59;949;;6491;;0.118971688;1.1;6134.4
2020;5;20200501;10.17611652;9.907710971;10.05826296;0.285691337;1.90348065;1052;;233;138;485;623;138;994;;6491;;0.285691337;1.9;7948.8
2020;5;20200502;9.411058182;3.032360156;4.995565993;0.159689703;1.658122867;1032;;258;138;506;644;151;1053;;6491;;0.159689703;1.7;11404.8
2020;5;20200503;10.37907483;0.256958464;0.337758266;1.330363742;2.927658932;1050;;258;138;550;688;63;1009;;6491;;1.330363742;2.9;6393.6
2020;5;20200504;15.20911916;1.430647497;0;1.383014751;3.433944585;1105;;258;138;502;640;135;1033;;6491;;1.383014751;3.4;4492.8
2020;5;20200505;10.5740056;18.20923441;19.22579194;0.0739839;0.823094436;989;;239;138;443;581;254;1074;;6491;;0.0739839;0.8;17020.8
2020;5;20200506;10.16505834;0;0.744979456;2.000213603;3.338893633;1045;;370;138;536;674;17;1061;;6491;;2.000213603;3.3;20995.2
2020;5;20200507;11.71095862;0;0;2.930833349;3.998850256;1115;;394;138;500;638;79;1111;;6491;;2.930833349;4;9072
2020;5;20200508;16.49013301;0;0;2.215362425;3.809381751;1170;;362;138;514;652;158;1172;;6491;;2.215362425;3.8;6566.4
2020;5;20200509;18.62211636;5.450842714;5.055531405;2.397229383;4.363006019;1269;;325;138;506;644;343;1312;;6491;;2.397229383;4.4;7603.2
2020;5;20200510;17.15096951;0.131983355;3.662330073;1.262143239;3.80786665;1083;;347;138;478;616;170;1133;;6491;;1.262143239;3.8;10800
2020;5;20200511;11.46016101;14.28712959;15.81988069;0.147107453;1.822271711;1010;;315;138;484;622;61;998;;6491;;0.147107453;1.8;11577.6
2020;5;20200512;7.277036244;0.417047136;1.173904032;0.55815117;2.19459605;1008;;364;138;489;627;300;1291;;6491;;0.55815117;2.2;19008
2020;5;20200513;9.078055535;6.751373541;1.783588543;0.094878626;1.077149957;973;;396;138;547;685;-99;982;;6491;;0.094878626;1.1;10713.6
2020;5;20200514;9.214088826;1.577307707;6.225293671;0.111081395;0.83559148;982;;373;138;511;649;-39;983;;6491;;0.111081395;0.8;13824
2020;5;20200515;9.244133162;0.396121963;2.215698304;0.193377771;1.127724829;1020;;425;138;376;514;31;970;;6491;;0.193377771;1.1;11318.4
2020;5;20200516;11.1221887;0;0;1.403049133;3.223292127;1107;;400;138;369;507;142;1049;;6491;;1.403049133;3.2;8899.2
2020;5;20200517;13.61813876;0;0;3.359995638;4.286353212;1161;;394;138;581;719;11;1124;;6491;;3.359995638;4.3;7084.8
2020;5;20200518;15.04893093;0;0;3.415860964;4.423347193;1193;;366;138;518;656;88;1110;;6491;;3.415860964;4.4;6048
2020;5;20200519;17.3090196;0;0;3.15317527;4.460275277;1165;;361;137;547;684;166;1211;;6491;;3.15317527;4.5;5270.4
2020;5;20200520;16.9480112;0;0;2.2776404;4.156720366;1189;;337;138;476;614;288;1239;;6491;;2.2776404;4.2;4320
2020;5;20200521;16.76699735;0;0;3.284534096;4.660275277;1234;;333;138;510;648;224;1205;;6491;;3.284534096;4.7;3542.4
2020;5;20200522;18.90193902;0;0;1.807712155;3.935712443;1150;;309;138;502;640;220;1169;;6491;;1.807712155;3.9;2937.6
2020;5;20200523;14.5870028;18.00456866;18.12324336;0.377371627;2.355392126;1074;;291;138;503;641;228;1160;;6491;;0.377371627;2.4;13046.4
2020;5;20200524;12.6610084;0.227833855;0.251300495;1.711778072;3.540090079;1049;;329;138;499;637;126;1092;;6491;;1.711778072;3.5;7257.6
2020;5;20200525;12.97805554;0;0;1.791314275;3.586034557;1247;;308;138;459;597;162;1067;;6491;;1.791314275;3.6;4665.6
2020;5;20200526;13.87087539;0;0;3.27750415;4.109447648;1563;Schwimmbadfüllung;286;138;492;630;629;1545;Schwimmbadfüllung;6491;;3.27750415;4.1;3628.8
2020;5;20200527;14.13906393;0;0;3.973151785;4.623347193;1702;;284;138;491;629;804;1717;;6491;;3.973151785;4.6;3628.8
2020;5;20200528;14.47087539;0.942842407;1.364664436;1.802613996;3.753989624;1436;;283;138;482;620;525;1428;;6491;;1.802613996;3.8;2937.6
2020;5;20200529;13.95206113;0;0;4.140926892;4.506464149;1204;;281;138;484;622;359;1262;;6491;;4.140926892;4.5;2764.8
2020;5;20200530;13.33787274;0;0;3.046801813;4.105314405;1337;;258;138;475;613;386;1257;;6491;;3.046801813;4.1;2592
2020;5;20200531;13.52099751;0;0;4.040950105;4.327977587;1265;;237;138;476;614;485;1336;;6491;;4.040950105;4.3;2505.6
2020;6;20200601;16.12099751;0;0;4.277806064;4.977402715;1352;;254;138;449;587;413;1254;;6491;;4.277806064;5;2419.2
2020;6;20200602;17.09003344;0;0;4.226226492;4.986353212;1362;;236;138;480;618;614;1468;;6491;;4.226226492;5;2592
2020;6;20200603;18.04515245;0.925822502;0.049955428;3.357852759;4.978308066;1260;;214;145;476;621;360;1195;;6491;;3.357852759;5;2419.2
2020;6;20200604;13.95906938;19.69101699;14.99156512;0.133469744;1.180067559;1073;;233;138;458;596;342;1171;;6491;;0.133469744;1.2;7344
2020;6;20200605;13.29510267;2.624154946;4.751123012;0.444098509;2.395613999;1084;;234;138;462;600;311;1145;;6491;;0.444098509;2.4;7689.6
2020;6;20200606;15.39704169;6.745595815;4.919102396;0.452199894;2.940408734;1167;;234;138;431;569;321;1124;;6491;;0.452199894;2.9;4838.4
2020;6;20200607;11.45501945;9.459325713;16.46185325;0.138372793;1.278233804;1116;;259;138;470;608;313;1180;;6491;;0.138372793;1.3;13737.6
2020;6;20200608;13.91602784;7.144205496;2.803274329;0.853015329;3.597260894;1129;;262;138;478;616;286;1164;;6491;;0.853015329;3.6;7257.6
2020;6;20200609;13.0611803;0.984964217;8.791003833;0.164592752;1.550959424;1053;;286;138;453;591;276;1153;;6491;;0.164592752;1.6;13996.8
2020;6;20200610;13.6090196;14.65245994;23.83179754;0.122381116;1.425491238;1111;;312;138;429;567;241;1120;;6491;;0.122381116;1.4;13305.6
2020;6;20200611;14.29704169;0;2.359600125;0.848112279;2.849238267;1151;;339;138;458;596;245;1180;;6491;;0.848112279;2.8;19267.2
2020;6;20200612;18.14893093;0;0;3.150204008;5.369909786;1239;Leitungsbruch Riggenschwil;433;138;428;566;271;1270;;6491;;3.150204008;5.4;9936
2020;6;20200613;17.62007778;9.775227051;1.735384089;1.603651961;4.66217493;1259;;395;0;487;487;333;1215;Buebental ausser Betrieb;6491;;1.603651961;4.7;7862.4
2020;6;20200614;13.72303609;1.058321552;6.558393533;0.123663645;1.053736867;1180;;392;0;473;473;249;1114;Buebental ausser Betrieb;6491;;0.123663645;1.1;10540.8
2020;6;20200615;16.18101385;3.342206243;3.710131037;0.425346659;2.43343907;1265;;369;138;398;536;349;1254;;6491;;0.425346659;2.4;7516.8
2020;6;20200616;15.60598895;0.294182944;2.748618266;0.325564984;2.369536065;1076;;365;138;450;588;275;1228;;6491;;0.325564984;2.4;6652.8
2020;6;20200617;14.24413316;4.718253457;3.194440639;0.127284164;1.46002252;1066;;365;138;390;528;258;1151;;6491;;0.127284164;1.5;11664
2020;6;20200618;14.81214981;6.075191016;5.176271915;1.265114502;3.417380195;980;;370;138;460;598;116;1084;;6491;;1.265114502;3.4;8899.2
2020;6;20200619;13.29299175;11.59108326;15.77430364;0.251369993;1.736422569;971;;360;138;440;578;51;989;;6491;;0.251369993;1.7;8726.4
2020;6;20200620;15.62303609;0;0;1.555334643;3.866233911;1089;;363;138;456;594;166;1123;;6491;;1.555334643;3.9;7603.2
2020;6;20200621;17.83096406;0;0;1.796006234;3.982099006;1132;;356;138;429;567;175;1098;;6491;;1.796006234;4;6307.2
2020;6;20200622;18.51602784;0;0.12488857;1.514568691;3.878552459;1149;;344;138;468;606;159;1109;;6491;;1.514568691;3.9;5788.8
2020;6;20200623;19.97999455;0;0;4.08679824;5.275503063;1231;;335;138;449;587;310;1232;;6491;;4.08679824;5.3;5011.2
2020;6;20200624;19.98598351;0;0;4.53855997;5.430961086;1275;;313;138;419;557;323;1193;;6491;;4.53855997;5.4;3974.4
2020;6;20200625;19.60616085;5.372905169;0;4.292726301;5.215480543;1337;;239;138;456;594;353;1186;;6491;;4.292726301;5.2;3715.2
2020;6;20200626;19.23705258;1.999167738;8.324525699;0.857934356;3.554820714;1102;;299;138;434;572;393;1264;;6491;;0.857934356;3.6;3974.4
2020;6;20200627;19.78506378;3.442848733;4.289546711;1.770841732;4.352408627;1121;;307;138;423;561;366;1234;;6491;;1.770841732;4.4;6739.2
2020;6;20200628;19.27805554;27.87060448;15.12591219;0.623611499;2.873781906;1073;;183;138;447;585;289;1057;Quellen Weid / Langacker  teil. ausser Betrieb;6491;;0.623611499;2.9;22550.4
2020;6;20200629;17.47611652;2.130388133;15.46022413;0.838955436;3.058685915;986;;195;138;450;588;262;1045;;6491;;0.838955436;3.1;56937.6
2020;6;20200630;19.19704169;0;0;3.520334595;5.121944692;1121;;607;138;471;609;-8;1208;;6491;;3.520334595;5.1;17971.2
2020;7;20200701;22.06607763;3.05077038;2.796506764;3.494552799;5.218071125;1162;;550;138;464;602;7;1159;;6491;;3.494552799;5.2;10713.6
2020;7;20200702;19.29704169;3.531579323;3.287891982;0.540892941;3.196119515;1049;;519;138;490;628;-36;1111;;6491;;0.540892941;3.2;9331.2
2020;7;20200703;16.58404449;0;4.238666323;0.35753236;2.186419109;1031;;499;138;446;584;-12;1071;;6491;;0.35753236;2.2;9590.4
2020;7;20200704;17.91095862;0;0;2.452851659;4.472519564;1124;;491;138;475;613;24;1128;;6491;;2.452851659;4.5;6739.2
2020;7;20200705;21.50285875;0;0;3.971479031;5.411281403;1186;;466;138;490;628;111;1205;;6491;;3.971479031;5.4;5702.4
2020;7;20200706;18.15695846;0;0;1.459125549;2.954055522;1132;;459;138;410;548;207;1214;;6491;;1.459125549;3;5097.6
2020;7;20200707;15.83906393;0;0;4.37524975;4.780386214;1076;;431;138;465;603;36;1070;;6491;;4.37524975;4.8;3974.4
2020;7;20200708;18.87492533;0;0;4.366726181;5.26369003;1121;;402;138;342;480;93;975;;6491;;4.366726181;5.3;3542.4
2020;7;20200709;21.50496966;0;0;4.642189236;5.55283988;1242;;317;138;264;402;342;1061;;6491;;4.642189236;5.6;3283.2
2020;7;20200710;21.84590028;27.91042834;19.17573786;2.682498537;4.920223535;1131;;300;92;178;270;357;927;Reinigung Pumpe im Brunnen 1;6491;;2.682498537;4.9;27388.8
2020;7;20200711;15.99105274;5.54359601;20.05163146;0.359041961;2.043205372;886;;291;92;378;470;3;764;;6491;;0.359041961;2;43804.8
2020;7;20200712;17.06597806;0;0;2.985854308;4.642055628;887;;502;92;657;749;-79;1172;;6491;;2.985854308;4.6;12441.6
2020;7;20200713;17.05998911;0;0;3.835217156;4.712497044;1015;;467;92;532;624;-75;1016;;6491;;3.835217156;4.7;8812.8
2020;7;20200714;18.26893637;0;0;3.245926998;4.515733301;1013;;434;92;699;791;-107;1118;;6491;;3.245926998;4.5;6912
2020;7;20200715;17.02902504;5.003257003;2.726777212;0.384401574;2.495548102;1032;;426;92;423;515;-54;887;;6491;;0.384401574;2.5;6220.8
2020;7;20200716;15.10404994;17.02869967;15.69722943;0.125579451;1.398597498;961;;402;92;613;705;-23;1084;;6491;;0.125579451;1.4;9590.4
2020;7;20200717;16.05906938;0.2259944;10.91916044;0.221513536;2.149491025;958;;439;92;603;695;-22;1112;;6491;;0.221513536;2.1;19872
2020;7;20200718;16.99197246;0;0;3.309909688;4.672519564;1045;;494;92;515;607;-22;1079;;6491;;3.309909688;4.7;11059.2
2020;7;20200719;18.68091428;0;0;3.234448147;4.740408734;1055;;443;92;505;597;-82;958;;6491;;3.234448147;4.7;7948.8
2020;7;20200720;20.80091973;0;0;4.014762106;5.161856275;1073;;438;92;608;700;-88;1050;;6491;;4.014762106;5.2;6480
2020;7;20200721;20.46801665;0.474653864;0.523542697;1.419885177;3.769975683;1072;;419;92;642;734;-40;1113;;6491;;1.419885177;3.8;5616
2020;7;20200722;20.50506923;5.23544223;15.32484056;1.400484072;3.927977587;1002;;397;92;586;678;-56;1019;;6491;;1.400484072;3.9;5702.4
2020;7;20200723;21.14202224;0;0.075022286;2.552438222;4.517314298;971;;394;92;616;708;-37;1065;;6491;;2.552438222;4.5;5529.6
2020;7;20200724;18.16311932;0.095950064;0;0.777553787;2.797381857;972;;369;92;577;669;-62;976;;6491;;0.777553787;2.8;4492.8
2020;7;20200725;20.15906938;0.297889083;0;3.055990614;4.678739319;1110;;366;92;643;735;-17;1084;;6491;;3.055990614;4.7;3283.2
2020;7;20200726;20.35713036;2.765344929;0.89901151;1.651886023;3.601580997;989;;341;92;586;678;-78;941;;6491;;1.651886023;3.6;3628.8
2020;7;20200727;21.75308043;0;0;3.624824207;5.030895189;1419;;343;92;577;669;376;1388;;6491;;3.624824207;5;3024
2020;7;20200728;23.41789453;2.780682148;4.997585204;2.319413873;4.390917709;1526;;328;92;581;673;467;1468;;6491;;2.319413873;4.4;2851.2
2020;7;20200729;21.3871747;0;0.574487421;2.754729785;4.6142182;1403;;311;92;586;678;399;1388;;6491;;2.754729785;4.6;2678.4
2020;7;20200730;22.15114141;0;0;3.409691365;4.895866757;1387;;309;92;596;688;354;1351;;6491;;3.409691365;4.9;2419.2
2020;7;20200731;24.84304154;0;0;3.373681286;5.183369713;1485;;224;92;506;598;634;1456;;6491;;3.373681286;5.2;2332.8
2020;8;20200801;24.79788908;3.140526588;0.549509707;2.943658648;4.928024288;1262;;283;91;580;671;354;1308;;6491;;2.943658648;4.9;2160
2020;8;20200802;19.79510267;19.67668035;29.81798385;0.333228206;2.741877133;1034;;261;92;548;640;207;1108;;6491;;0.333228206;2.7;3801.6
2020;8;20200803;15.92109707;42.26832744;29.3544952;0.10788306;1.133944585;977;;281;92;601;693;81;1055;;6491;;0.10788306;1.1;15206.4
2020;8;20200804;14.20211092;5.314610295;24.8760664;0.258611031;1.841624375;993;;217;92;491;583;214;1014;;6491;;0.258611031;1.8;53827.2
2020;8;20200805;15.91095862;0;0.024977714;2.310209093;3.991049503;1042;;508;92;436;528;81;1117;;6491;;2.310209093;4;15379.2
2020;8;20200806;18.29197246;0;0;2.435577451;4.330961086;1152;;462;92;453;545;106;1113;;6491;;2.435577451;4.3;9676.8
2020;8;20200807;20.92395582;0;0;2.411273297;4.538827736;1359;;317;92;518;610;407;1334;;6491;;2.411273297;4.5;6825.6
2020;8;20200808;21.13695302;0;0;2.862839916;4.672772321;1311;;425;92;387;479;425;1329;;6491;;2.862839916;4.7;5529.6
2020;8;20200809;21.51990588;0;0;3.033391174;4.683369713;1376;;399;92;665;757;246;1402;;6491;;3.033391174;4.7;4233.6
2020;8;20200810;22.34995022;0;0;2.713816658;4.620297797;1357;;396;92;574;666;350;1412;;6491;;2.713816658;4.6;3974.4
2020;8;20200811;23.21493622;0;0;2.938966691;4.572453666;1387;;358;92;666;758;257;1373;;6491;;2.938966691;4.6;3196.8
2020;8;20200812;23.73586139;0;0;2.474200528;4.624928191;1498;;280;231;576;807;509;1596;;6491;;2.474200528;4.6;3024
2020;8;20200813;20.48489188;2.998525247;1.962516266;0.649425255;2.626012038;1194;;284;92;634;726;171;1181;;6491;;0.649425255;2.6;72316.8
2020;8;20200814;19.43004434;0.401839454;1.051122207;0.426402118;2.553558371;1078;;500;92;598;690;-35;1155;;6491;;0.426402118;2.6;12441.6
2020;8;20200815;20.62303609;0;0;2.181025101;4.123347193;1149;;449;92;666;758;-33;1174;;6491;;2.181025101;4.1;7603.2
2020;8;20200816;21.38193357;7.661310124;0.932425717;1.919442807;4.006530046;1202;;434;92;575;667;-26;1075;;6491;;1.919442807;4;5443.2
2020;8;20200817;18.94110252;4.566460201;8.355739991;0.888635181;2.928874573;1063;;417;92;637;729;-24;1122;;6491;;0.888635181;2.9;11836.8
2020;8;20200818;18.95797776;0.068016645;0.299821712;1.45959567;3.159769762;1062;;424;92;580;672;-21;1075;;6491;;1.45959567;3.2;6048
2020;8;20200819;19.12885315;0.098060981;0;1.696630761;3.423347193;1114;;398;92;635;727;-46;1079;;6491;;1.696630761;3.4;4665.6
2020;8;20200820;22.57788364;0;0.13313887;2.313829609;4.329248294;1250;;370;46;583;629;144;1143;;6491;;2.313829609;4.3;3974.4
2020;8;20200821;23.71374503;0;0;3.359995636;4.66020938;1307;;281;46;617;663;337;1281;;6491;;3.359995636;4.7;3628.8
2020;8;20200822;19.72885315;5.412840432;3.341794272;0.615721207;2.083369713;1124;;365;46;609;655;211;1231;;6491;;0.615721207;2.1;4838.4
2020;8;20200823;18.7218449;0;0;1.338449148;3.259257328;1123;;340;46;572;618;168;1126;;6491;;1.338449148;3.3;3456
2020;8;20200824;16.85593917;0;0;1.975260192;3.264971568;1120;;349;46;627;673;99;1121;;6491;;1.975260192;3.3;3801.6
2020;8;20200825;18.05079761;0;0;2.207245059;3.265989518;1146;;325;46;471;517;320;1162;;6491;;2.207245059;3.3;3369.6
2020;8;20200826;21.60193902;0;0;3.892723272;5.181676117;1150;;250;46;630;676;228;1154;;6491;;3.892723272;5.2;2764.8
2020;8;20200827;17.0348421;0;0;1.78063185;3.252408627;1100;;294;46;367;413;248;955;;6491;;1.78063185;3.3;2505.6
2020;8;20200828;17.16573383;9.133557672;11.59718091;0.600167692;2.182732403;1070;;239;46;549;595;406;1240;;6491;;0.600167692;2.2;5184
2020;8;20200829;13.76488644;47.03238765;31.84083111;0.121098585;0.826077935;1015;;286;46;589;635;172;1093;;6491;;0.121098585;0.8;17280
2020;8;20200830;11.99299175;47.91723472;70.10172257;0.104895816;0.741558478;1047;Hochwasser;87;172;429;601;471;1159;Hochwasser;6491;;0.104895816;0.7;268704
2020;8;20200831;13.72286419;0.185063781;0.503857718;0.549416509;2.20767979;1045;;762;46;678;724;-270;1216;;6491;;0.549416509;2.2;70848
2020;9;20200901;13.72885315;2.762543386;3.976505827;0.290594386;1.821260681;1047;;865;46;344;390;15;1270;;6491;;0.290594386;1.8;39225.6
2020;9;20200902;14.20091973;0;0.104708539;1.054462524;2.571004463;1140;;776;46;600;646;-213;1209;;6491;;1.054462524;2.6;24278.4
2020;9;20200903;14.9218449;0;0;1.8810468;2.933944585;1091;;833;46;443;489;-80;1242;;6491;;1.8810468;2.9;17884.8
2020;9;20200904;17.50193902;0;0;1.881468984;3.255392126;1143;;879;46;204;250;-104;1025;;6491;;1.881468984;3.3;14774.4
2020;9;20200905;19.8868309;5.172205475;7.260143701;1.906649463;3.37360341;1090;;717;46;325;371;-8;1080;;6491;;1.906649463;3.4;12441.6
2020;9;20200906;14.83290308;13.3913814;17.14395035;0.143698025;0.960088417;1036;;685;46;345;391;-32;1044;;6491;;0.143698025;1;27475.2
2020;9;20200907;14.05382825;0;0.024977714;1.343157084;2.443271269;1049;;508;46;512;558;185;1251;;6491;;1.343157084;2.4;32227.2
2020;9;20200908;14.3088477;0;0;1.623491228;2.812497044;1139;;819;46;627;673;-72;1420;;6491;;1.623491228;2.8;19958.4
2020;9;20200909;16.22480321;0;0;1.339341452;2.863006019;1073;;793;46;675;721;-297;1217;;6491;;1.339341452;2.9;14947.2
2020;9;20200910;16.92378392;0;0;1.50839909;2.875503063;1215;;760;46;555;601;-99;1262;;6491;;1.50839909;2.9;11577.6
2020;9;20200911;17.2088477;0;0;0.87454333;2.429558584;1166;;688;46;674;720;-161;1247;;6491;;0.87454333;2.4;10972.8
2020;9;20200912;17.45171734;0;0;1.248294438;2.809447648;1214;;625;46;663;709;-121;1213;;6491;;1.248294438;2.8;10195.2
2020;9;20200913;17.81078672;0;0;1.165364787;2.851006125;1077;;603;46;653;699;298;1600;;6491;;1.165364787;2.9;8899.2
2020;9;20200914;18.10057593;0;0;1.183678473;2.793967105;1095;;578;46;634;680;178;1436;;6491;;1.183678473;2.8;8294.4
2020;9;20200915;19.25780586;0;0;1.389865564;2.87658691;1072;;580;46;515;561;154;1295;;6491;;1.389865564;2.9;7948.8
2020;9;20200916;18.7868309;0.049030491;0;1.228032985;2.799934103;1088;;546;46;567;613;72;1231;;6491;;1.228032985;2.8;6912
